time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2020-07-11T21:40:54.20Z,37.8347277,-121.6321927,9.118,0.04,0.00,-0.09,37.524,77.251,7.17,165.26574,11.36120,3,4
2020-07-11T21:40:54.40Z,37.8347328,-121.6321929,9.025,0.03,-0.08,-0.06,32.885,41.834,2.84,165.26574,11.36129,3,4
2020-07-11T21:40:54.60Z,37.8347298,-121.6321932,8.935,0.04,0.04,-0.18,24.545,35.783,3.38,165.26574,11.36144,3,4
2020-07-11T21:40:54.80Z,37.8347280,-121.6321937,8.730,0.01,0.06,-0.08,20.449,31.920,2.78,165.26574,11.36151,3,4
2020-07-11T21:40:55.00Z,37.8347298,-121.6321948,8.474,0.11,-0.03,-0.07,17.537,29.119,2.15,165.26574,11.36162,3,4
2020-07-11T21:40:55.20Z,37.8347317,-121.6321959,8.284,0.13,-0.11,-0.07,15.615,26.968,1.87,165.26574,11.36177,3,4
2020-07-11T21:40:55.40Z,37.8347321,-121.6321958,8.283,0.15,-0.08,-0.11,14.097,24.959,1.94,165.26574,11.36193,3,4
2020-07-11T21:40:55.60Z,37.8347317,-121.6321955,8.410,0.00,-0.11,-0.17,12.956,23.339,2.03,165.26574,11.36209,3,4
2020-07-11T21:40:55.80Z,37.8347320,-121.6321950,8.569,0.02,0.00,-0.23,11.905,22.002,2.25,165.26574,11.36227,3,4
2020-07-11T21:40:56.00Z,37.8347321,-121.6321950,8.628,-0.02,0.01,-0.21,11.186,20.895,2.16,165.26574,11.36244,3,4
2020-07-11T21:40:56.20Z,37.8347324,-121.6321946,8.669,-0.02,0.03,-0.22,10.644,19.974,2.09,165.26574,11.36262,3,4
2020-07-11T21:40:56.40Z,37.8347332,-121.6321940,8.626,-0.02,0.12,-0.17,10.179,19.172,1.91,165.26574,11.36278,3,4
2020-07-11T21:40:56.60Z,37.8347346,-121.6321945,8.473,-0.06,0.00,-0.13,9.776,18.468,1.89,165.26574,11.36290,3,4
2020-07-11T21:40:56.80Z,37.8347370,-121.6321942,8.493,0.09,0.10,-0.26,9.375,17.931,1.80,165.26574,11.36313,3,4
2020-07-11T21:40:57.00Z,37.8347376,-121.6321933,8.316,-0.08,0.08,-0.16,8.947,16.912,1.80,165.26574,11.36328,3,4
2020-07-11T21:40:57.20Z,37.8347375,-121.6321926,8.206,-0.19,0.01,0.01,8.563,13.777,1.51,165.26574,11.36344,3,4
2020-07-11T21:40:57.40Z,37.8347320,-121.6321907,8.989,-0.59,-0.13,0.00,6.810,10.961,0.98,165.26574,11.36392,3,4
2020-07-11T21:40:57.60Z,37.8347276,-121.6321903,9.876,-0.44,-0.23,0.00,5.882,9.206,0.81,165.26574,11.36431,3,4
2020-07-11T21:40:57.80Z,37.8347323,-121.6321913,9.437,-0.19,-0.10,0.20,5.276,7.858,0.95,165.26574,11.36455,3,4
2020-07-11T21:40:58.00Z,37.8347312,-121.6321907,9.840,-0.28,-0.20,0.24,4.931,6.924,0.84,165.26574,11.36488,3,4
2020-07-11T21:40:58.20Z,37.8347319,-121.6321918,10.018,-0.44,-0.41,0.26,4.665,6.255,0.75,165.26574,11.36540,3,4
2020-07-11T21:40:58.40Z,37.8347311,-121.6321923,9.987,-0.48,-0.36,0.30,4.652,5.861,0.88,165.26574,11.36593,3,4
2020-07-11T21:40:58.60Z,37.8347305,-121.6321934,10.050,-0.46,-0.28,0.29,4.565,5.532,0.91,165.26574,11.36642,3,4
2020-07-11T21:40:58.80Z,37.8347300,-121.6321936,10.005,-0.18,-0.17,0.33,4.475,5.399,0.89,165.26574,11.36674,3,4
2020-07-11T21:40:59.00Z,37.8347290,-121.6321939,10.063,-0.17,-0.25,0.31,4.499,5.412,1.05,165.26574,11.36709,3,4
2020-07-11T21:40:59.20Z,37.8347281,-121.6321946,10.292,-0.14,-0.37,0.31,4.549,5.269,1.11,165.26574,11.36748,3,4
2020-07-11T21:40:59.40Z,37.8347266,-121.6321955,10.360,-0.37,-0.53,0.30,4.636,5.230,1.08,165.26574,11.36805,3,4
2020-07-11T21:40:59.60Z,37.8347261,-121.6321964,10.394,-0.36,-0.27,0.35,4.558,5.228,1.12,165.26574,11.36850,3,4
2020-07-11T21:40:59.80Z,37.8347256,-121.6321963,10.437,-0.34,-0.07,0.31,4.432,5.231,1.20,165.26574,11.36887,3,4
2020-07-11T21:41:00.00Z,37.8347244,-121.6321963,10.474,-0.28,-0.10,0.37,4.491,5.142,1.16,165.26574,11.36924,3,4
2020-07-11T21:41:00.20Z,37.8347230,-121.6321961,10.629,-0.24,-0.07,0.33,4.570,5.134,1.16,165.26574,11.36957,3,4
2020-07-11T21:41:00.40Z,37.8347223,-121.6321963,10.659,-0.14,-0.08,0.32,4.670,5.192,1.11,165.26574,11.36986,3,4
2020-07-11T21:41:00.60Z,37.8347211,-121.6321969,10.743,-0.06,-0.16,0.35,4.718,5.246,1.17,165.26574,11.37017,3,4
2020-07-11T21:41:00.80Z,37.8347197,-121.6321975,10.909,-0.16,-0.29,0.27,4.774,5.331,1.16,165.26574,11.37050,3,4
2020-07-11T21:41:01.00Z,37.8347179,-121.6321979,10.991,-0.23,-0.28,0.26,4.826,5.416,1.06,165.26574,11.37086,3,4
2020-07-11T21:41:01.20Z,37.8347144,-121.6321976,11.297,-0.09,-0.16,0.27,4.791,5.428,1.08,165.26574,11.37112,3,4
2020-07-11T21:41:01.40Z,37.8347140,-121.6321983,11.402,0.14,-0.16,0.26,4.732,5.422,1.38,165.26574,11.37138,3,4
2020-07-11T21:41:01.60Z,37.8347104,-121.6321973,11.835,0.11,-0.10,0.19,4.694,5.435,1.34,165.26574,11.37157,3,4
2020-07-11T21:41:01.80Z,37.8347095,-121.6321966,11.904,0.15,0.04,0.18,4.721,5.519,1.05,165.26574,11.37176,3,4
2020-07-11T21:41:02.00Z,37.8347095,-121.6321965,11.904,0.11,0.01,0.17,4.740,5.614,1.12,165.26574,11.37192,3,4
2020-07-11T21:41:02.20Z,37.8347097,-121.6321967,11.884,0.16,-0.01,0.17,4.783,5.739,1.25,165.26574,11.37210,3,4
2020-07-11T21:41:02.40Z,37.8347081,-121.6321947,11.894,0.04,0.12,0.15,4.688,5.836,1.10,165.26574,11.37226,3,4
2020-07-11T21:41:02.60Z,37.8347056,-121.6321927,11.856,-0.05,0.06,0.16,4.480,5.881,1.22,165.26574,11.37240,3,4
2020-07-11T21:41:02.80Z,37.8347041,-121.6321906,11.844,-0.26,0.36,0.16,4.348,5.943,1.40,165.26574,11.37277,3,4
2020-07-11T21:41:03.00Z,37.8347027,-121.6321897,11.851,-0.33,0.43,0.18,4.311,6.045,1.48,165.26574,11.37322,3,4
2020-07-11T21:41:03.20Z,37.8347014,-121.6321886,11.895,-0.27,0.52,0.21,4.225,6.142,1.52,165.26574,11.37371,3,4
2020-07-11T21:41:03.40Z,37.8347006,-121.6321885,11.981,-0.20,0.40,0.22,4.171,6.252,1.53,165.26574,11.37410,3,4
2020-07-11T21:41:03.60Z,37.8347007,-121.6321892,12.024,-0.05,0.22,0.22,4.187,6.387,1.41,165.26574,11.37435,3,4
2020-07-11T21:41:03.80Z,37.8347011,-121.6321890,12.040,-0.10,0.29,0.22,4.205,6.529,1.46,165.26574,11.37465,3,4
2020-07-11T21:41:04.00Z,37.8347013,-121.6321897,12.142,0.05,0.14,0.20,4.196,6.635,1.22,165.26574,11.37485,3,4
2020-07-11T21:41:04.20Z,37.8347005,-121.6321878,12.241,-0.15,0.43,0.19,4.219,6.736,1.55,165.26574,11.37525,3,4
2020-07-11T21:41:04.40Z,37.8347007,-121.6321878,12.367,-0.12,0.30,0.15,4.284,6.839,1.63,165.26574,11.37553,3,4
2020-07-11T21:41:04.60Z,37.8347016,-121.6321873,12.333,0.04,0.29,0.14,4.237,6.973,1.49,165.26574,11.37579,3,4
2020-07-11T21:41:04.80Z,37.8347047,-121.6321897,12.489,0.05,0.26,0.11,4.200,7.112,1.47,165.26574,11.37602,3,4
2020-07-11T21:41:05.00Z,37.8347050,-121.6321902,12.583,-0.11,0.22,0.09,4.178,7.257,1.42,165.26574,11.37623,3,4
2020-07-11T21:41:05.20Z,37.8347048,-121.6321908,12.681,0.04,0.07,0.07,4.216,7.409,1.24,165.26574,11.37631,3,4
2020-07-11T21:41:05.40Z,37.8347074,-121.6321909,12.630,0.41,0.17,0.06,4.211,7.554,0.94,165.26574,11.37666,3,4
