time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2020-07-11T21:41:18.20Z,37.8346511,-121.6321702,20.157,0.07,-0.23,-0.11,57.533,10.393,5.23,0.00000,180.00000,3,4
2020-07-11T21:41:18.40Z,37.8346561,-121.6321485,18.376,0.10,-0.17,-0.01,26.580,8.910,2.58,0.00000,91.42834,3,4
2020-07-11T21:41:18.60Z,37.8346560,-121.6321588,18.901,0.07,-0.13,0.01,28.740,8.135,2.34,0.00000,91.42856,3,4
2020-07-11T21:41:18.80Z,37.8346540,-121.6321598,19.203,0.03,-0.07,-0.01,25.766,6.767,2.15,0.00000,91.42878,3,4
2020-07-11T21:41:19.00Z,37.8346546,-121.6321594,18.984,0.06,-0.11,0.00,23.289,5.916,1.98,0.00000,91.42898,3,4
2020-07-11T21:41:19.20Z,37.8346560,-121.6321608,18.758,0.08,-0.12,0.00,21.154,5.309,1.82,0.00000,91.42916,3,4
2020-07-11T21:41:19.40Z,37.8346571,-121.6321602,18.479,0.11,-0.21,0.02,19.268,4.864,1.69,0.00000,91.42932,3,4
2020-07-11T21:41:19.60Z,37.8346577,-121.6321579,18.190,0.08,-0.15,0.00,17.567,4.508,1.59,0.00000,91.42948,3,4
2020-07-11T21:41:19.80Z,37.8346563,-121.6321559,18.267,-0.01,-0.02,0.00,16.008,4.216,0.74,0.00000,91.42956,3,4
2020-07-11T21:41:20.00Z,37.8346563,-121.6321568,18.326,-0.04,0.02,0.00,14.558,3.967,1.04,0.00000,91.42966,3,4
2020-07-11T21:41:20.20Z,37.8346569,-121.6321586,18.301,0.05,-0.07,0.02,13.194,3.747,1.18,0.00000,91.42978,3,4
2020-07-11T21:41:20.40Z,37.8346582,-121.6321626,18.309,0.05,-0.24,0.02,11.898,3.563,1.07,0.00000,91.42988,3,4
2020-07-11T21:41:20.60Z,37.8346549,-121.6321521,18.143,0.08,-0.10,-0.06,10.659,3.400,0.91,0.00000,91.42996,3,4
2020-07-11T21:41:20.80Z,37.8346582,-121.6321610,18.200,0.11,-0.05,-0.02,9.479,3.275,0.66,0.00000,91.43004,3,4
2020-07-11T21:41:21.00Z,37.8346552,-121.6321535,18.149,0.01,-0.05,-0.03,8.363,3.163,0.62,0.00000,91.43010,3,4
2020-07-11T21:41:21.20Z,37.8346519,-121.6321484,18.406,-0.11,0.19,-0.30,7.351,3.041,0.36,0.00000,91.43014,3,4
2020-07-11T21:41:21.40Z,37.8346496,-121.6321434,18.522,-0.32,0.47,-0.48,6.527,2.942,0.31,116.61377,23.54499,3,4
