time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2020-07-11T23:21:30.21Z,37.8351139,-121.6325626,3.555,-0.63,0.66,0.26,130.904,81.637,7.25,0.00000,153.20522,3,4
2020-07-11T23:21:30.40Z,37.8351141,-121.6325361,1.974,-0.43,0.32,0.22,96.894,60.846,5.31,0.00000,153.20552,3,4
2020-07-11T23:21:30.60Z,37.8351179,-121.6325616,7.321,-0.22,0.19,0.11,61.119,40.543,2.30,0.00000,153.20566,3,5
2020-07-11T23:21:30.80Z,37.8350336,-121.6324638,10.784,-0.13,-0.12,0.04,29.778,30.621,0.67,0.00000,153.20570,3,8
2020-07-11T23:21:31.00Z,37.8350299,-121.6324819,10.814,-0.09,-0.23,0.13,20.941,27.095,0.59,0.00000,153.20574,3,7
2020-07-11T23:21:31.20Z,37.8350293,-121.6324731,13.281,-0.17,-0.06,-0.23,15.832,23.507,0.51,0.00000,153.20576,3,7
2020-07-11T23:21:31.40Z,37.8350060,-121.6324651,14.339,0.05,-0.06,0.07,12.782,20.403,0.47,0.00000,153.20580,3,7
2020-07-11T23:21:31.60Z,37.8349914,-121.6324503,17.130,0.33,-0.08,0.09,10.646,18.523,0.33,346.96023,30.17167,3,7
2020-07-11T23:21:31.80Z,37.8349933,-121.6324516,14.802,0.12,-0.27,0.24,9.016,17.072,0.44,346.96023,30.17180,3,7
2020-07-11T23:21:32.00Z,37.8349981,-121.6324533,12.522,0.07,-0.11,0.31,7.833,15.723,0.52,346.96023,30.17196,3,6
2020-07-11T23:21:32.20Z,37.8349909,-121.6324449,11.938,0.08,-0.13,0.37,6.894,14.394,0.52,346.96023,30.17212,3,6
2020-07-11T23:21:32.40Z,37.8349866,-121.6324373,12.184,0.00,-0.22,0.44,6.066,12.743,0.54,346.96023,30.17228,3,6
2020-07-11T23:21:32.60Z,37.8349883,-121.6324307,11.215,-0.04,-0.18,0.55,5.484,11.744,0.55,346.96023,30.17245,3,6
2020-07-11T23:21:32.80Z,37.8349868,-121.6324218,11.234,0.05,-0.19,0.55,5.074,11.104,0.55,346.96023,30.17263,3,6
2020-07-11T23:21:33.00Z,37.8349844,-121.6324136,10.779,-0.03,-0.19,0.60,4.717,10.461,0.53,346.96023,30.17281,3,7
2020-07-11T23:21:33.20Z,37.8349830,-121.6324088,10.384,-0.01,-0.18,0.54,4.405,9.890,0.52,346.96023,30.17298,3,7
2020-07-11T23:21:33.40Z,37.8349815,-121.6324072,9.334,0.01,-0.03,0.41,4.038,9.197,0.47,346.96023,30.17312,3,7
2020-07-11T23:21:33.60Z,37.8349771,-121.6324070,8.514,-0.03,-0.10,0.32,3.745,8.671,0.47,346.96023,30.17326,3,7
2020-07-11T23:21:33.80Z,37.8349758,-121.6324108,7.291,-0.01,-0.04,0.28,3.508,8.229,0.47,346.96023,30.17340,3,7
2020-07-11T23:21:34.00Z,37.8349752,-121.6324124,6.418,0.01,-0.03,0.24,3.327,7.922,0.48,346.96023,30.17355,3,7
2020-07-11T23:21:34.20Z,37.8349745,-121.6324118,6.321,0.01,-0.03,0.18,3.213,7.778,0.50,346.96023,30.17370,3,7
2020-07-11T23:21:34.40Z,37.8349746,-121.6324120,6.507,0.00,-0.05,0.11,3.106,7.620,0.50,346.96023,30.17385,3,7
2020-07-11T23:21:34.60Z,37.8349746,-121.6324122,6.484,-0.02,-0.05,0.09,3.011,7.475,0.49,346.96023,30.17399,3,7
2020-07-11T23:21:34.80Z,37.8349758,-121.6324110,6.678,0.04,-0.05,0.10,2.919,7.303,0.48,346.96023,30.17414,3,8
2020-07-11T23:21:35.00Z,37.8349761,-121.6324100,7.052,0.05,-0.02,0.06,2.830,7.131,0.42,346.96023,30.17426,3,9
2020-07-11T23:21:35.20Z,37.8349754,-121.6324086,7.587,0.04,-0.04,0.01,2.760,6.974,0.31,346.96023,30.17436,3,9
2020-07-11T23:21:35.40Z,37.8349748,-121.6324060,8.332,-0.02,0.03,0.02,2.686,6.799,0.28,346.96023,30.17444,3,9
2020-07-11T23:21:35.60Z,37.8349747,-121.6324051,8.616,0.02,-0.05,0.03,2.627,6.666,0.38,346.96023,30.17455,3,9
2020-07-11T23:21:35.80Z,37.8349772,-121.6324129,7.821,-0.20,0.13,0.01,2.519,6.459,0.20,41.74812,41.96364,3,8
2020-07-11T23:21:36.00Z,37.8349771,-121.6324135,7.888,0.02,0.08,0.12,2.438,6.228,0.33,41.74812,41.96370,3,7
2020-07-11T23:21:36.20Z,37.8349767,-121.6324151,8.007,0.05,-0.06,0.11,2.364,6.011,0.41,41.74812,41.96379,3,7
2020-07-11T23:21:36.40Z,37.8349757,-121.6324177,7.974,0.04,-0.04,0.12,2.301,5.838,0.42,41.74812,41.96389,3,7
2020-07-11T23:21:36.60Z,37.8349751,-121.6324189,8.349,0.01,-0.07,0.11,2.243,5.676,0.37,41.74812,41.96396,3,7
2020-07-11T23:21:36.80Z,37.8349747,-121.6324211,8.297,-0.02,-0.09,0.10,2.190,5.509,0.33,41.74812,41.96404,3,7
2020-07-11T23:21:37.00Z,37.8349741,-121.6324236,8.275,0.00,-0.07,0.10,2.141,5.359,0.34,41.74812,41.96411,3,7
2020-07-11T23:21:37.20Z,37.8349746,-121.6324242,8.876,-0.02,-0.12,0.18,2.094,5.223,0.34,41.74812,41.96418,3,7
2020-07-11T23:21:38.20Z,37.8347637,-121.6325757,-4.578,-48.53,-24.62,25.70,2.546,5.315,0.95,206.89790,0.93666,3,7
2020-07-11T23:21:38.40Z,37.8347920,-121.6325736,0.572,0.81,-2.57,17.41,3.170,6.606,2.25,287.49193,22.38093,3,7
2020-07-11T23:21:38.60Z,37.8348047,-121.6325723,3.487,1.73,-1.55,11.86,3.371,6.997,2.21,317.98163,19.80070,3,7
2020-07-11T23:21:38.80Z,37.8348133,-121.6325701,5.861,0.74,-1.11,7.30,3.365,6.940,1.96,314.80754,37.28151,3,7
2020-07-11T23:21:39.00Z,37.8348217,-121.6325696,6.540,0.46,-0.77,4.77,3.305,6.768,1.79,314.80754,37.28268,3,7
2020-07-11T23:21:39.20Z,37.8348298,-121.6325696,6.785,0.29,-0.56,3.07,3.217,6.544,1.64,314.80754,37.28344,3,7
2020-07-11T23:21:39.40Z,37.8348380,-121.6325690,7.031,0.05,-0.31,1.97,3.126,6.300,1.49,314.80754,37.28392,3,7
2020-07-11T23:21:39.60Z,37.8348452,-121.6325686,7.647,0.08,-0.24,1.27,3.024,6.053,1.39,314.80754,37.28426,3,7
2020-07-11T23:21:39.80Z,37.8348520,-121.6325685,7.932,0.05,-0.17,0.86,2.914,5.799,1.30,314.80754,37.28457,3,7
2020-07-11T23:21:40.00Z,37.8348619,-121.6325698,8.509,0.03,-0.10,0.51,2.879,5.711,1.15,314.80754,37.28484,3,8
2020-07-11T23:21:40.20Z,37.8348702,-121.6325700,9.239,0.02,-0.01,0.32,2.814,5.584,1.03,314.80754,37.28509,3,8
2020-07-11T23:21:40.40Z,37.8348777,-121.6325698,10.047,0.04,-0.01,0.20,2.744,5.452,0.94,314.80754,37.28532,3,9
2020-07-11T23:21:40.60Z,37.8348855,-121.6325702,11.083,0.04,-0.06,0.10,2.718,5.417,0.83,314.80754,37.28552,3,9
2020-07-11T23:21:40.80Z,37.8348929,-121.6325711,11.924,0.02,-0.05,0.07,2.683,5.358,0.76,314.80754,37.28570,3,9
2020-07-11T23:21:41.00Z,37.8348991,-121.6325714,12.586,0.02,0.02,0.00,2.622,5.242,0.40,314.80754,37.28580,3,8
2020-07-11T23:21:41.20Z,37.8349054,-121.6325725,13.015,0.02,-0.02,-0.02,2.562,5.128,0.45,314.80754,37.28591,3,8
2020-07-11T23:21:41.40Z,37.8349093,-121.6325740,13.008,0.01,-0.03,-0.04,2.440,4.874,0.48,314.80754,37.28602,3,7
2020-07-11T23:21:41.60Z,37.8349126,-121.6325742,13.270,0.05,-0.02,0.00,2.315,4.603,0.38,314.80754,37.28611,3,9
2020-07-11T23:21:41.80Z,37.8349156,-121.6325738,13.498,0.09,0.02,-0.02,2.195,4.353,0.34,314.80754,37.28620,3,7
2020-07-11T23:21:42.00Z,37.8349173,-121.6325735,13.544,-0.01,-0.02,-0.07,2.060,4.069,0.49,314.80754,37.28632,3,7
2020-07-11T23:21:42.20Z,37.8349191,-121.6325729,13.430,-0.09,0.02,-0.06,1.923,3.789,0.43,314.80754,37.28642,3,8
2020-07-11T23:21:42.40Z,37.8349220,-121.6325728,13.458,0.02,-0.02,-0.03,1.826,3.594,0.35,314.80754,37.28650,3,8
2020-07-11T23:21:42.60Z,37.8349263,-121.6325731,13.697,0.00,0.05,-0.05,1.784,3.523,0.37,314.80754,37.28659,3,8
2020-07-11T23:21:42.80Z,37.8349306,-121.6325737,13.990,-0.02,0.04,0.02,1.748,3.464,0.19,314.80754,37.28664,3,8
2020-07-11T23:21:43.00Z,37.8349346,-121.6325743,14.303,-0.05,-0.04,0.02,1.707,3.386,0.20,314.80754,37.28668,3,8
2020-07-11T23:21:43.20Z,37.8349384,-121.6325749,14.533,0.03,-0.02,-0.01,1.665,3.305,0.18,314.80754,37.28673,3,8
2020-07-11T23:21:43.40Z,37.8349421,-121.6325754,14.743,0.00,0.01,0.00,1.626,3.223,0.17,314.80754,37.28677,3,8
2020-07-11T23:21:43.60Z,37.8349457,-121.6325761,14.894,0.06,0.06,-0.10,1.584,3.140,0.29,314.80754,37.28684,3,8
2020-07-11T23:21:43.80Z,37.8349494,-121.6325773,15.026,0.09,-0.06,-0.12,1.545,3.063,0.25,314.80754,37.28690,3,8
2020-07-11T23:21:44.00Z,37.8349525,-121.6325781,15.205,-0.02,0.00,-0.10,1.520,3.012,0.36,314.80754,37.28698,3,7
2020-07-11T23:21:44.20Z,37.8349555,-121.6325788,15.412,0.02,0.00,-0.08,1.489,2.949,0.34,314.80754,37.28707,3,7
2020-07-11T23:21:44.40Z,37.8349584,-121.6325797,15.549,0.02,-0.01,-0.05,1.452,2.878,0.32,314.80754,37.28714,3,7
2020-07-11T23:21:44.60Z,37.8349607,-121.6325804,15.652,-0.02,0.04,-0.04,1.405,2.787,0.32,314.80754,37.28722,3,7
2020-07-11T23:21:44.80Z,37.8349631,-121.6325808,15.818,0.02,0.02,0.00,1.384,2.746,0.16,314.80754,37.28726,3,8
2020-07-11T23:21:45.00Z,37.8349656,-121.6325816,16.019,0.00,0.00,0.01,1.374,2.727,0.30,314.80754,37.28733,3,8
2020-07-11T23:21:45.20Z,37.8349680,-121.6325826,16.103,0.01,-0.02,-0.03,1.338,2.656,0.26,314.80754,37.28739,3,7
2020-07-11T23:21:45.40Z,37.8349703,-121.6325834,16.233,0.00,0.01,0.01,1.328,2.634,0.24,314.80754,37.28745,3,8
2020-07-11T23:21:45.60Z,37.8349725,-121.6325843,16.324,-0.04,0.01,0.03,1.307,2.595,0.22,314.80754,37.28750,3,8
2020-07-11T23:21:45.80Z,37.8349747,-121.6325854,16.311,-0.07,-0.01,0.07,1.273,2.525,0.26,314.80754,37.28757,3,7
2020-07-11T23:21:46.00Z,37.8349767,-121.6325864,16.334,-0.05,-0.08,0.07,1.241,2.464,0.25,314.80754,37.28763,3,7
2020-07-11T23:21:46.20Z,37.8349783,-121.6325866,16.476,-0.23,0.08,0.07,1.224,2.428,0.17,212.61488,26.76035,3,8
2020-07-11T23:21:46.40Z,37.8349777,-121.6325855,16.503,-0.53,0.29,0.09,1.150,2.283,0.34,170.83326,18.23538,3,7
2020-07-11T23:21:46.60Z,37.8349783,-121.6325855,16.490,-0.17,-0.05,0.11,1.130,2.239,0.29,170.83326,18.23553,3,7
2020-07-11T23:21:46.80Z,37.8349792,-121.6325857,16.600,-0.05,-0.10,0.00,1.126,2.227,0.17,170.83326,18.23561,3,7
2020-07-11T23:21:47.00Z,37.8349808,-121.6325856,16.640,-0.07,0.01,0.09,1.118,2.197,0.28,170.83326,18.23575,3,7
2020-07-11T23:21:47.20Z,37.8349829,-121.6325852,16.544,0.00,0.06,0.13,1.107,2.157,0.25,170.83326,18.23587,3,7
2020-07-11T23:21:47.40Z,37.8349860,-121.6325857,16.167,0.19,-0.15,-0.12,1.095,2.117,0.18,204.34830,34.24691,3,7
2020-07-11T23:21:47.60Z,37.8349889,-121.6325856,16.012,0.34,0.06,-0.18,1.085,2.086,0.19,304.29427,27.90680,3,7
2020-07-11T23:21:47.80Z,37.8349903,-121.6325860,16.046,0.10,-0.06,-0.20,1.078,2.071,0.28,304.29427,27.90689,3,7
2020-07-11T23:21:48.00Z,37.8349916,-121.6325861,16.015,-0.02,0.06,-0.20,1.069,2.043,0.33,304.29427,27.90700,3,7
2020-07-11T23:21:48.20Z,37.8349934,-121.6325869,16.027,0.07,0.00,-0.17,1.061,2.026,0.30,304.29427,27.90709,3,7
2020-07-11T23:21:48.40Z,37.8349950,-121.6325874,16.068,0.06,-0.01,-0.11,1.053,2.011,0.29,304.29427,27.90719,3,8
2020-07-11T23:21:48.60Z,37.8349960,-121.6325874,16.160,-0.03,0.00,-0.04,1.046,1.997,0.31,304.29427,27.90729,3,9
2020-07-11T23:21:48.80Z,37.8349969,-121.6325872,16.287,-0.02,0.03,-0.05,1.039,1.984,0.31,304.29427,27.90739,3,9
2020-07-11T23:21:49.00Z,37.8349984,-121.6325879,16.245,0.06,0.00,0.02,1.032,1.971,0.23,304.29427,27.90746,3,8
2020-07-11T23:21:49.20Z,37.8349996,-121.6325883,16.224,-0.02,0.03,-0.01,1.024,1.953,0.25,304.29427,27.90754,3,8
2020-07-11T23:21:49.40Z,37.8350008,-121.6325886,16.138,-0.03,0.01,0.09,1.016,1.935,0.28,304.29427,27.90763,3,8
