time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2020-07-11T23:19:21.80Z,37.8348503,-121.6325823,-17.455,0.53,0.81,-0.89,182.425,127.046,8.00,0.00000,180.00000,3,4
2020-07-11T23:19:22.00Z,37.8348726,-121.6325715,-17.902,0.05,0.45,-0.32,154.998,101.450,5.07,0.00000,180.00000,3,4
2020-07-11T23:19:22.20Z,37.8348726,-121.6325715,-17.902,0.05,0.45,-0.32,154.998,101.450,5.07,0.00000,180.00000,3,4
2020-07-11T23:19:22.40Z,37.8349434,-121.6325509,-12.484,-0.03,0.16,-0.10,114.446,77.776,2.86,0.00000,180.00000,3,4
2020-07-11T23:19:22.60Z,37.8349720,-121.6325300,-9.572,-0.51,-0.25,0.24,99.902,68.596,3.74,0.00000,180.00000,3,4
2020-07-11T23:19:22.80Z,37.8349651,-121.6325107,-9.238,-0.02,-0.12,0.01,51.693,38.399,1.83,0.00000,180.00000,3,5
2020-07-11T23:19:23.00Z,37.8349657,-121.6325045,-9.266,-0.18,-0.43,0.09,43.378,33.152,1.68,0.00000,144.27088,3,5
2020-07-11T23:19:23.20Z,37.8349761,-121.6324914,-8.715,-0.12,-0.21,0.00,38.577,30.027,1.35,0.00000,144.27096,3,5
2020-07-11T23:19:23.40Z,37.8349830,-121.6324791,-8.286,-0.11,-0.27,0.04,35.119,27.716,1.45,0.00000,144.27106,3,5
2020-07-11T23:19:23.60Z,37.8349964,-121.6324706,-6.946,0.02,-0.26,0.08,32.547,26.013,1.60,0.00000,144.27116,3,5
2020-07-11T23:19:23.80Z,37.8350021,-121.6324673,-6.730,0.00,-0.26,0.01,30.154,24.529,1.43,0.00000,144.27124,3,5
2020-07-11T23:19:24.00Z,37.8349979,-121.6324718,-7.290,-0.05,-0.34,0.20,28.242,23.235,1.45,0.00000,144.27134,3,5
2020-07-11T23:19:24.20Z,37.8349923,-121.6324733,-7.727,-0.03,-0.44,0.21,26.682,22.098,1.41,0.00000,144.27142,3,5
2020-07-11T23:19:24.40Z,37.8349914,-121.6324754,-7.987,-0.13,-0.62,0.21,25.330,21.147,1.31,0.00000,144.27150,3,5
2020-07-11T23:19:24.60Z,37.8349908,-121.6324785,-8.605,-0.04,-0.70,0.28,24.179,20.368,1.30,0.00000,144.27158,3,5
2020-07-11T23:19:24.80Z,37.8349880,-121.6324787,-8.662,-0.10,-0.83,0.32,23.204,19.696,1.23,271.59940,44.46351,3,5
2020-07-11T23:19:25.00Z,37.8349872,-121.6324816,-9.090,-0.13,-0.72,0.33,22.406,19.111,1.20,271.59940,44.46375,3,5
2020-07-11T23:19:25.20Z,37.8349860,-121.6324850,-9.290,-0.13,-0.68,0.37,21.722,18.693,1.17,271.59940,44.46398,3,5
2020-07-11T23:19:25.40Z,37.8349853,-121.6324869,-9.506,-0.10,-0.59,0.38,21.025,18.194,1.13,271.59940,44.46421,3,5
2020-07-11T23:19:25.60Z,37.8349855,-121.6324807,-9.091,-0.04,-0.57,0.37,19.858,17.434,1.08,271.59940,44.46443,3,6
2020-07-11T23:19:25.80Z,37.8349859,-121.6324784,-9.105,-0.08,-0.59,0.36,19.106,16.881,1.04,271.59940,44.46464,3,6
2020-07-11T23:19:26.00Z,37.8349883,-121.6324800,-9.294,-0.01,-0.68,0.37,18.411,16.390,1.04,271.59940,44.46486,3,6
2020-07-11T23:19:26.20Z,37.8349891,-121.6324803,-9.378,-0.01,-0.63,0.34,17.844,15.983,1.06,271.59940,44.46507,3,6
2020-07-11T23:19:26.40Z,37.8349908,-121.6324796,-9.422,0.08,-0.46,0.34,17.335,15.619,1.05,271.59940,44.46528,3,6
2020-07-11T23:19:26.60Z,37.8349913,-121.6324809,-9.719,0.04,-0.48,0.36,16.876,15.283,1.04,271.59940,44.46549,3,6
2020-07-11T23:19:26.80Z,37.8349893,-121.6324803,-10.019,0.02,-0.36,0.32,16.463,14.972,1.01,271.59940,44.46570,3,6
2020-07-11T23:19:27.00Z,37.8349867,-121.6324798,-10.312,-0.03,-0.28,0.34,16.056,14.692,0.92,271.59940,44.46588,3,6
2020-07-11T23:19:27.20Z,37.8349869,-121.6324805,-10.564,0.00,-0.31,0.37,15.691,14.443,0.93,271.59940,44.46607,3,6
2020-07-11T23:19:27.40Z,37.8349870,-121.6324842,-11.028,-0.07,-0.43,0.39,15.189,14.099,0.93,271.59940,44.46626,3,7
2020-07-11T23:19:27.60Z,37.8349869,-121.6324846,-11.129,-0.04,-0.45,0.32,14.911,13.905,0.98,271.59940,44.46646,3,6
2020-07-11T23:19:27.80Z,37.8349866,-121.6324858,-11.283,0.00,-0.49,0.27,14.502,13.613,0.99,271.59940,44.46667,3,7
2020-07-11T23:19:28.00Z,37.8349860,-121.6324876,-11.454,0.02,-0.65,0.21,14.131,13.347,1.00,271.59940,44.46687,3,7
2020-07-11T23:19:28.20Z,37.8349853,-121.6324894,-11.584,0.05,-0.77,0.13,13.784,13.099,0.99,271.59940,44.46706,3,7
2020-07-11T23:19:28.40Z,37.8349844,-121.6324899,-11.674,-0.05,-0.90,0.11,13.461,12.872,0.95,271.59940,44.46726,3,7
2020-07-11T23:19:28.60Z,37.8349839,-121.6324910,-11.936,0.05,-0.85,0.24,13.164,12.663,1.01,271.59940,44.46746,3,7
2020-07-11T23:19:28.80Z,37.8349840,-121.6324922,-12.338,0.14,-0.31,0.39,12.752,12.380,0.86,271.59940,44.46763,3,7
2020-07-11T23:19:29.00Z,37.8349840,-121.6325424,-15.894,0.12,-0.53,0.45,11.070,11.373,0.72,271.59940,44.46778,3,7
2020-07-11T23:19:29.20Z,37.8349841,-121.6325699,-17.720,0.20,-0.84,0.48,9.982,10.582,0.71,280.51513,25.87269,3,7
2020-07-11T23:19:29.40Z,37.8349845,-121.6325889,-19.349,0.39,-0.74,0.51,9.341,10.079,0.76,286.97436,33.62609,3,6
2020-07-11T23:19:29.60Z,37.8349828,-121.6325971,-20.321,0.41,-0.87,0.54,9.003,9.824,0.75,291.98526,28.59956,3,6
2020-07-11T23:19:29.80Z,37.8349811,-121.6325862,-19.736,0.16,-0.75,0.57,8.762,9.673,0.77,288.08416,35.21850,3,7
2020-07-11T23:19:30.00Z,37.8349794,-121.6325744,-19.058,0.08,-0.41,0.54,8.567,9.553,0.74,288.08416,35.21869,3,7
2020-07-11T23:19:30.20Z,37.8349784,-121.6325619,-18.241,0.08,-0.25,0.49,8.399,9.447,0.74,288.08416,35.21887,3,7
2020-07-11T23:19:30.40Z,37.8349779,-121.6325530,-17.615,0.11,-0.38,0.47,8.253,9.355,0.79,288.08416,35.21908,3,7
2020-07-11T23:19:30.60Z,37.8349774,-121.6325453,-17.002,0.04,-0.55,0.43,8.132,9.279,0.92,288.08416,35.21931,3,7
2020-07-11T23:19:30.80Z,37.8349768,-121.6325381,-16.328,0.02,-0.79,0.37,8.009,9.201,1.03,288.08416,35.21957,3,7
2020-07-11T23:19:31.00Z,37.8349773,-121.6325310,-15.636,0.23,-0.62,0.36,7.898,9.108,0.88,288.08416,35.21980,3,7
2020-07-11T23:19:31.20Z,37.8349769,-121.6325237,-14.929,0.12,-0.72,0.40,7.785,9.016,0.88,288.08416,35.22003,3,7
2020-07-11T23:19:31.40Z,37.8349789,-121.6325105,-13.264,0.29,-0.85,0.34,7.627,8.902,0.82,288.43624,38.82248,3,6
2020-07-11T23:19:31.56Z,37.8349828,-121.6325161,-12.964,0.10,-0.79,0.35,7.461,8.728,0.84,282.58938,36.77167,3,7
