time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2020-07-11T23:15:10.80Z,37.8351365,-121.6325599,12.637,0.62,0.52,-0.77,59.780,50.595,2.40,39.87623,38.97188,3,4
2020-07-11T23:15:11.00Z,37.8351400,-121.6325604,12.794,0.52,0.47,-0.62,43.438,33.975,1.82,39.87623,38.97230,3,4
2020-07-11T23:15:11.20Z,37.8351456,-121.6325565,13.430,0.44,0.35,-0.52,39.947,32.308,1.44,39.87623,38.97264,3,4
2020-07-11T23:15:11.40Z,37.8351587,-121.6325351,15.255,0.35,0.28,-0.45,28.543,23.412,1.08,39.87623,38.97289,3,5
2020-07-11T23:15:11.60Z,37.8351555,-121.6325345,15.085,0.31,0.21,-0.38,25.737,21.267,0.99,39.87623,38.97311,3,5
2020-07-11T23:15:11.80Z,37.8351524,-121.6325366,14.900,0.19,0.14,-0.32,23.414,19.438,0.88,39.87623,38.97332,3,5
2020-07-11T23:15:12.00Z,37.8351480,-121.6325427,14.166,0.13,0.09,-0.21,20.902,17.354,0.73,39.87623,38.97349,3,6
2020-07-11T23:15:12.20Z,37.8351451,-121.6325463,13.612,0.12,-0.01,-0.11,18.840,15.638,0.68,39.87623,38.97364,3,6
2020-07-11T23:15:12.40Z,37.8351475,-121.6325418,13.945,0.02,0.08,-0.10,17.189,14.264,0.49,39.87623,38.97376,3,6
2020-07-11T23:15:12.60Z,37.8351566,-121.6325320,15.050,-0.08,-0.05,0.01,15.855,13.153,0.48,39.87623,38.97387,3,6
2020-07-11T23:15:12.80Z,37.8351561,-121.6325330,15.005,-0.09,-0.06,0.06,14.764,12.243,0.54,39.87623,38.97399,3,6
2020-07-11T23:15:13.00Z,37.8351607,-121.6325284,15.613,-0.04,-0.02,0.08,13.857,11.488,0.49,39.87623,38.97411,3,6
2020-07-11T23:15:13.20Z,37.8351593,-121.6325276,15.591,-0.12,0.01,0.00,12.505,10.375,0.51,39.87623,38.97423,3,7
2020-07-11T23:15:13.40Z,37.8351238,-121.6325502,12.670,-0.31,0.14,-0.02,11.035,9.181,0.49,39.87623,38.97434,3,7
2020-07-11T23:15:13.58Z,37.8350720,-121.6325946,7.292,-0.10,0.08,0.17,8.790,7.198,0.45,39.87623,38.97444,3,7
2020-07-11T23:15:13.80Z,37.8350409,-121.6326133,4.862,-0.11,-0.25,0.11,7.768,6.425,0.32,39.87623,38.97452,3,7
2020-07-11T23:15:14.00Z,37.8350166,-121.6326263,2.443,-0.02,-0.08,0.09,6.920,5.787,0.32,39.87623,38.97459,3,7
2020-07-11T23:15:14.20Z,37.8350035,-121.6326310,1.240,-0.05,-0.07,0.07,6.202,5.251,0.27,39.87623,38.97466,3,7
2020-07-11T23:15:14.40Z,37.8349986,-121.6326321,0.754,-0.01,-0.12,0.07,5.617,4.815,0.28,39.87623,38.97472,3,7
2020-07-11T23:15:14.60Z,37.8349960,-121.6326324,0.441,-0.01,-0.12,0.05,5.184,4.491,0.26,39.87623,38.97478,3,7
2020-07-11T23:15:14.80Z,37.8349903,-121.6326348,-0.183,-0.03,-0.05,0.08,4.830,4.224,0.26,39.87623,38.97484,3,7
