time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2020-07-11T23:15:07.20Z,37.8350083,-121.6325933,11.452,-0.30,1.35,-0.56,223.679,273.153,5.34,0.00000,89.42100,3,5
2020-07-11T23:15:07.39Z,37.8350152,-121.6325749,20.411,-0.21,0.75,-0.45,72.454,52.724,1.89,0.00000,89.42120,3,5
2020-07-11T23:15:07.61Z,37.8350213,-121.6324694,10.675,0.05,0.71,0.14,41.127,51.966,0.82,85.68601,42.95224,3,5
2020-07-11T23:15:07.80Z,37.8350292,-121.6325307,6.733,-0.38,0.40,0.36,22.381,23.197,0.90,85.68601,42.95242,3,5
2020-07-11T23:15:08.00Z,37.8350182,-121.6325147,6.567,-0.10,0.13,0.05,19.622,21.082,0.29,85.68601,42.95247,3,5
2020-07-11T23:15:08.20Z,37.8350033,-121.6325068,6.595,0.02,-0.32,0.14,14.845,16.300,0.55,322.95517,27.43113,3,6
2020-07-11T23:15:08.40Z,37.8350020,-121.6325266,3.726,0.08,-0.08,0.11,11.961,13.467,0.48,322.95517,27.43129,3,6
2020-07-11T23:15:08.60Z,37.8350035,-121.6325312,2.209,0.19,-0.21,0.29,10.197,11.965,0.48,322.95517,27.43144,3,6
2020-07-11T23:15:08.80Z,37.8350069,-121.6325325,2.350,0.13,-0.17,0.35,8.978,11.048,0.48,322.95517,27.43160,3,6
2020-07-11T23:15:09.00Z,37.8350083,-121.6325489,0.618,0.19,-0.18,0.48,8.049,10.303,0.45,322.95517,27.43178,3,7
2020-07-11T23:15:09.20Z,37.8350131,-121.6325550,-0.160,0.24,-0.23,0.52,7.284,9.537,0.44,322.95517,27.43198,3,7
2020-07-11T23:15:09.40Z,37.8350123,-121.6325539,-0.171,0.15,-0.68,0.72,6.739,8.829,0.48,297.90414,21.41994,3,7
2020-07-11T23:15:09.60Z,37.8350105,-121.6325462,0.750,0.15,-0.90,0.90,6.247,8.093,0.48,286.14922,16.02517,3,7
2020-07-11T23:15:09.80Z,37.8350129,-121.6325484,0.949,0.20,-0.99,1.13,5.907,7.693,0.49,283.65303,15.60583,3,7
2020-07-11T23:15:10.00Z,37.8350142,-121.6325538,0.736,-0.01,-1.07,1.26,5.618,7.357,0.49,275.74875,14.13276,3,7
2020-07-11T23:15:10.20Z,37.8350156,-121.6325582,0.292,0.09,-0.91,1.21,5.382,7.117,0.53,275.71717,16.96121,3,7
2020-07-11T23:15:10.40Z,37.8350172,-121.6325634,-0.143,0.07,-0.94,1.18,5.186,6.913,0.55,274.95232,17.62803,3,7
2020-07-11T23:15:10.60Z,37.8350179,-121.6325687,-0.443,0.07,-0.91,1.14,5.013,6.729,0.56,274.73947,18.22248,3,7
2020-07-11T23:15:10.80Z,37.8350186,-121.6325706,-0.496,0.07,-0.84,1.10,4.855,6.572,0.56,274.68999,20.00263,3,7
2020-07-11T23:15:11.00Z,37.8350186,-121.6325756,-1.037,-0.07,-0.92,1.16,4.696,6.374,0.56,269.74111,18.16449,3,7
2020-07-11T23:15:11.20Z,37.8350186,-121.6325789,-1.271,0.09,-0.99,1.27,4.528,6.136,0.55,272.65096,15.99667,3,8
2020-07-11T23:15:11.40Z,37.8350191,-121.6325888,-2.200,0.13,-1.02,1.22,4.372,5.949,0.55,275.09275,14.12785,3,8
2020-07-11T23:15:11.60Z,37.8350179,-121.6325982,-3.170,0.04,-0.90,1.13,4.209,5.741,0.54,274.08604,15.82248,3,8
2020-07-11T23:15:11.80Z,37.8350171,-121.6326049,-4.243,0.06,-0.80,1.03,4.062,5.555,0.52,274.29348,17.85140,3,8
